district,COUNTYFP,date,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd
Suffolk,103,9/29/21,272,2021,11.70872842,15.48355937,19.25839032,1.178856232,62.38719984,0.700237783
Suffolk,103,9/30/21,273,2021,10.22921214,15.11017266,19.99113318,0,60.44764399,0.767184257
Suffolk,103,10/1/21,274,2021,10.44347331,15.85855203,21.27363075,0,55.15080943,0.938943579
Suffolk,103,10/2/21,275,2021,14.1015966,19.48462188,24.86764716,0,60.31732925,1.05110047
Suffolk,103,10/3/21,276,2021,17.55115094,21.77323137,25.9953118,10.13419319,62.34959305,1.072936331
Suffolk,103,10/4/21,277,2021,15.65379568,18.22425712,20.79471857,6.824775411,81.66033988,0.390534159
Suffolk,103,10/5/21,278,2021,14.61337491,17.01279884,19.41222277,0.028085527,73.10067603,0.530112007
Suffolk,103,10/6/21,279,2021,12.9883038,17.88270532,22.77710684,0,69.69720361,0.732682165
Suffolk,103,10/7/21,280,2021,13.91349562,19.15537279,24.39724996,0,67.47304756,0.864523584
Suffolk,103,10/8/21,281,2021,15.76168567,20.3409035,24.92012133,0,66.05332923,0.918007759
Suffolk,103,10/9/21,282,2021,16.51477287,18.76974403,21.02471519,6.01413097813193E-04,68.26388306,0.692208996
Suffolk,103,10/10/21,283,2021,17.30909441,18.6926448,20.07619519,3.469332575,73.9766985,0.548031104
Suffolk,103,10/11/21,284,2021,15.03368895,19.40571632,23.77774369,4.54538433822825E-04,72.62930805,0.708323776
Suffolk,103,10/12/21,285,2021,12.91174426,17.93384387,22.95594348,0,72.69954958,0.657770211
Suffolk,103,10/13/21,286,2021,15.45400062,19.42771842,23.40143621,0,69.48710273,0.763727835
Suffolk,103,10/14/21,287,2021,16.24352466,21.36144776,26.47937085,0,65.26836142,1.030899795
Suffolk,103,10/15/21,288,2021,18.56743265,22.12022615,25.67301965,0,61.8404738,1.076429862
Suffolk,103,10/16/21,289,2021,12.80896183,18.84609463,24.88322744,6.182550515,76.38351963,0.528728063
Suffolk,103,10/17/21,290,2021,10.10395028,14.72209188,19.34023349,0.323458202,61.4433768,0.728608945
Suffolk,103,10/18/21,291,2021,8.48881563,12.81454718,17.14027872,1.161786305,58.12323754,0.685174706
Suffolk,103,10/19/21,292,2021,10.74373353,15.34448494,19.94523635,0,54.46711881,0.876066619
Suffolk,103,10/20/21,293,2021,13.33690894,19.19356475,25.05022057,0,61.88896877,1.034289047
Suffolk,103,10/21/21,294,2021,16.55799763,20.3315425,24.10508737,0,61.78497656,0.977171112
Suffolk,103,10/22/21,295,2021,11.39344483,17.12787012,22.86229542,0,70.02456481,0.740130022
Suffolk,103,10/23/21,296,2021,7.720829708,12.42269052,17.12455134,0.488131755,67.69387418,0.547675281
Suffolk,103,10/24/21,297,2021,8.648111565,13.19660028,17.74508899,2.819041907,60.25486011,0.677915618
Suffolk,103,10/25/21,298,2021,15.53528317,19.28289889,23.03051461,40.48780865,71.98169681,0.682885933
Suffolk,103,10/26/21,299,2021,12.91788839,16.04243745,19.16698651,93.34452089,80.2604161,0.382269832
Suffolk,103,10/27/21,300,2021,10.51176042,12.88039698,15.24903354,0.714131664,73.4511244,0.401302931
Suffolk,103,10/28/21,301,2021,1.06593024,1.353466144,1.641002048,0,99.97022233,0
Suffolk,103,10/29/21,302,2021,1.023172976,1.33479305,1.646413124,0,100,0
Suffolk,103,10/30/21,303,2021,1.04407053,1.320976331,1.597882131,0,100,0
Suffolk,103,10/31/21,304,2021,11.32068891,14.72133288,18.12197686,0.067093119,74.47605521,0.463256981
Suffolk,103,11/1/21,305,2021,5.401063447,10.68360757,15.9661517,0,63.48167544,0.569325922
Suffolk,103,11/2/21,306,2021,3.522117893,8.260311809,12.99850572,0.630754786,62.04305835,0.48398401
Suffolk,103,11/3/21,307,2021,2.156674939,6.812591534,11.46850813,0,54.4290975,0.509377016
Suffolk,103,11/4/21,308,2021,3.091157693,6.731269,10.37138031,0.001828203,57.16473539,0.454790353
Suffolk,103,11/5/21,309,2021,0.803288858,6.011211527,11.2191342,0,57.47440226,0.473828013
Suffolk,103,11/6/21,310,2021,0.338395403,5.808027812,11.27766022,0,61.39661247,0.43905482
Suffolk,103,11/7/21,311,2021,3.886520595,7.837620121,11.78871965,0,62.24334767,0.443802197
Suffolk,103,11/8/21,312,2021,4.606266734,11.00538062,17.40449451,0,62.04580489,0.64772785
Suffolk,103,11/9/21,313,2021,7.842870945,13.43194379,19.02101665,0,66.79902796,0.632303225
Suffolk,103,11/10/21,314,2021,3.741230736,10.76793168,17.79463262,0,69.63808585,0.514117822
Suffolk,103,11/11/21,315,2021,6.07995331,11.36044255,16.64093179,0.481741937,62.43481295,0.610243424
Suffolk,103,11/12/21,316,2021,4.633865966,11.40040946,18.16695296,16.85984448,79.28529549,0.185950279
Suffolk,103,11/13/21,317,2021,3.515799191,9.799620845,16.0834425,4.11998423,72.13329467,0.423391721
Suffolk,103,11/14/21,318,2021,3.909769232,6.996429294,10.08308936,1.641628145,66.61035814,0.356794114
Suffolk,103,11/15/21,319,2021,3.250621638,6.159989513,9.069357389,0.209967378,65.75013115,0.340181972
Suffolk,103,11/16/21,320,2021,-0.548638354,4.463902866,9.476444085,0,65.57024896,0.353214469
Suffolk,103,11/17/21,321,2021,1.815348673,8.233573758,14.65179884,0,68.64954086,0.456648086
Suffolk,103,11/18/21,322,2021,5.408271178,11.38591412,17.36355707,5.326905118,78.27992415,0.257787758
Suffolk,103,11/19/21,323,2021,-0.178033929,4.397771762,8.973577452,0,69.94264772,0.298403397
Suffolk,103,11/20/21,324,2021,0.874997192,5.144178923,9.413360654,0,55.455788,0.43689097
Suffolk,103,11/21/21,325,2021,6.756802002,10.56671629,14.37663058,1.63304448,69.37630077,0.434945499
Suffolk,103,11/22/21,326,2021,0.241777297,5.629048835,11.01632037,1.309666674,79.50519216,0.156790866
Suffolk,103,11/23/21,327,2021,-1.469280563,1.931279246,5.331839055,0,53.28919077,0.347050063
Suffolk,103,11/24/21,328,2021,-1.131079897,2.756993596,6.645067089,0.020106369,52.70221866,0.381102642
Suffolk,103,11/25/21,329,2021,2.461321791,7.266040279,12.07075877,5.010966121,64.14487602,0.434003026
Suffolk,103,11/26/21,330,2021,2.136735094,5.246857073,8.356979052,1.579933054,75.27979722,0.237794637
Suffolk,103,11/27/21,331,2021,-0.485440237,2.604420069,5.694280374,0.018064038,58.41520767,0.322429077
Suffolk,103,11/28/21,332,2021,-0.534477693,1.547568822,3.629615337,0.039628331,73.99232666,0.180342837
Suffolk,103,11/29/21,333,2021,-2.17351249,1.786985873,5.747484237,0.008673335,69.4503255,0.242391349
Suffolk,103,11/30/21,334,2021,-1.177081514,2.130370738,5.437822991,0.01887726,66.34995285,0.259506733
Suffolk,103,12/1/21,335,2021,3.110836149,7.044267459,10.97769877,0.674152381,50.36119528,0.544999611
Suffolk,103,12/2/21,336,2021,5.651774523,9.945495021,14.23921552,0.266143849,73.40450325,0.391106969
Suffolk,103,12/3/21,337,2021,-0.122615136,4.011620505,8.145856146,0,56.40514755,0.399194042
Suffolk,103,12/4/21,338,2021,0.137471167,3.907008655,7.676546143,0,59.97474053,0.360352345
Suffolk,103,12/5/21,339,2021,0.859018513,7.057243062,13.25546761,6.078635167,51.48357628,0.60584955
Suffolk,103,12/6/21,340,2021,3.224481549,8.923389201,14.62229685,1.486523092,77.60657104,0.262751041
Suffolk,103,12/7/21,341,2021,0.994479664,3.864411073,6.734342481,0,48.28278419,0.436319009
Suffolk,103,12/8/21,342,2021,-0.37507965,1.959445403,4.293970457,7.165884108,68.94884303,0.229083346
Suffolk,103,12/9/21,343,2021,-0.541838819,2.080877724,4.703594267,0,54.0198057,0.340327843
Suffolk,103,12/10/21,344,2021,1.921579957,6.664843254,11.40810655,1.799454244,65.95687229,0.403757826
Suffolk,103,12/11/21,345,2021,6.430683727,10.96199695,15.49331018,3.59346253,70.46909595,0.464115195
Suffolk,103,12/12/21,346,2021,2.477888435,5.546785144,8.615681853,0,54.20373766,0.442258235
Suffolk,103,12/13/21,347,2021,2.575943101,6.678156336,10.78036957,0,57.9850457,0.463002271
Suffolk,103,12/14/21,348,2021,-0.608422323,5.164485331,10.93739298,0,59.36958438,0.455871662
Suffolk,103,12/15/21,349,2021,1.938165187,7.414390543,12.8906159,0.999222338,65.86605911,0.448298262
Suffolk,103,12/16/21,350,2021,11.19328568,12.98483265,14.77637962,5.56577687891521E-04,61.3845445,0.587115149
Suffolk,103,12/17/21,351,2021,4.652461318,9.886753022,15.12104473,0.178616597,59.90848008,0.587402945
Suffolk,103,12/18/21,352,2021,4.286818936,6.267974364,8.249129792,2.947664685,68.69840236,0.307828189
Suffolk,103,12/19/21,353,2021,-4.576651441,0.155360341,4.887372122,0.007548585,76.94712791,0.167555234
Suffolk,103,12/20/21,354,2021,-4.480668396,-0.823734991,2.833198414,0,61.67594584,0.24660016
Suffolk,103,12/21/21,355,2021,-0.074185419,3.647777152,7.369739722,1.348528163,59.26986534,0.358815804
Suffolk,103,12/22/21,356,2021,-1.233824875,3.948895582,9.13161604,1.964881493,73.76248281,0.269788887
Suffolk,103,12/23/21,357,2021,-2.934414372,-0.533591194,1.867231984,0.952708679,45.44700717,0.331040338
Suffolk,103,12/24/21,358,2021,-1.283714267,1.120001018,3.523716303,1.94261065,72.73912689,0.193435398
Suffolk,103,12/25/21,359,2021,2.905716875,5.593227241,8.280737607,4.973720259,72.36432724,0.269983535
Suffolk,103,12/26/21,360,2021,-0.122273769,4.016989993,8.156253755,0,66.70981233,0.315675316
Suffolk,103,12/27/21,361,2021,0.17485519,2.528456933,4.882058676,3.059018102,58.18101761,0.319336669
Suffolk,103,12/28/21,362,2021,3.655694536,6.104061636,8.552428737,2.709750928,68.28265507,0.313886616
Suffolk,103,12/29/21,363,2021,4.260069366,5.754705324,7.249341283,1.479843386,72.5001571,0.257843725
Suffolk,103,12/30/21,364,2021,5.711042919,7.028964239,8.346885558,0.916650947,73.70533659,0.266614308
Suffolk,103,12/31/21,365,2021,7.823279319,9.274559853,10.72584039,1.613889694,66.78626693,0.392950325
Suffolk,103,1/1/22,1,2022,9.71632568,11.0240842,12.33184272,23.01456224,64.89320978,0.454867424
Suffolk,103,1/2/22,2,2022,0.335693769,6.683840416,13.03198706,0.02289003,75.5194313,0.269618899
Suffolk,103,1/3/22,3,2022,-6.460592077,-3.062248543,0.336094991,0.359974336,65.4450367,0.184394026
Suffolk,103,1/4/22,4,2022,-6.301304369,-0.177691726,5.945920918,0.129834111,48.36449934,0.388720412
Suffolk,103,1/5/22,5,2022,2.809454373,6.162799433,9.516144493,5.617516743,72.93931382,0.28637351
Suffolk,103,1/6/22,6,2022,-1.370649081,2.111719715,5.594088511,8.509311837,57.6611673,0.322455903
Suffolk,103,1/7/22,7,2022,-6.193475614,-2.409607352,1.37426091,1.999096326,71.16392018,0.170094001
Suffolk,103,1/8/22,8,2022,-7.927848606,-3.607951708,0.711945189,0,53.48701894,0.246971213
Suffolk,103,1/9/22,9,2022,-1.669264978,2.452291095,6.573847168,5.544952924,75.20985519,0.20554274
Suffolk,103,1/10/22,10,2022,-8.015827433,-3.943960942,0.127905548,0.007103323,65.88381605,0.181310277
Suffolk,103,1/11/22,11,2022,-11.33681282,-6.798672287,-2.260531759,0,50.0468435,0.211203057
Suffolk,103,1/12/22,12,2022,-3.855871247,0.79169647,5.439264187,0,60.96953455,0.29663263
Suffolk,103,1/13/22,13,2022,-1.066699063,3.741038872,8.548776808,0,64.48459734,0.340773335
Suffolk,103,1/14/22,14,2022,-11.68949327,-2.622561371,6.44437053,9.49274144106172E-04,73.28203739,0.138356936
Suffolk,103,1/15/22,15,2022,-13.01516694,-10.39581989,-7.776472841,0,61.38547083,0.112396376
Suffolk,103,1/16/22,16,2022,-12.01287057,-1.904749948,8.203370672,28.70442784,63.43649904,0.337704428
Suffolk,103,1/17/22,17,2022,-0.559574022,3.498561728,7.556697477,2.145412873,72.88520419,0.249725268
Suffolk,103,1/18/22,18,2022,-5.220732546,-1.562299615,2.096133316,0,50.73229047,0.29006509
Suffolk,103,1/19/22,19,2022,0.826891165,4.144150738,7.461410311,3.387502507,59.57982674,0.353637778
Suffolk,103,1/20/22,20,2022,-8.675517634,-2.910102272,2.85531309,3.622365142,76.30692495,0.127300597
Suffolk,103,1/21/22,21,2022,-8.715825337,-6.59857997,-4.481334603,0,55.6483702,0.16775792
Suffolk,103,1/22/22,22,2022,-8.470247891,-4.648820941,-0.82739399,0,63.3186847,0.17924607
Suffolk,103,1/23/22,23,2022,-4.155891455,-1.170944864,1.814001727,0.017052149,53.73764075,0.271847374
Suffolk,103,1/24/22,24,2022,-1.980576913,0.955090668,3.890758249,0.424815636,52.51436955,0.323425815
Suffolk,103,1/25/22,25,2022,-5.284687595,-0.09556331,5.093560975,0,71.89142678,0.22306535
Suffolk,103,1/26/22,26,2022,-11.73331705,-7.120028534,-2.506740022,0,54.35080637,0.191916174
Suffolk,103,1/27/22,27,2022,-10.93232754,-5.538721846,-0.145116147,0,57.5924271,0.214719159
Suffolk,103,1/28/22,28,2022,-3.76557771,-1.209288609,1.347000492,14.61567772,63.18609889,0.213409579
Suffolk,103,1/29/22,29,2022,-11.12359031,-7.548787188,-3.973984066,14.76046754,80.50550471,0.069534562
Suffolk,103,1/30/22,30,2022,-12.89602661,-8.376954019,-3.857881423,0,64.97615488,0.138204728
Suffolk,103,1/31/22,31,2022,-11.92833553,-6.292699251,-0.657062971,0,61.81940455,0.189945811
Suffolk,103,2/1/22,32,2022,-5.20221437,-1.143923096,2.914368177,0,69.76033022,0.200664879
Suffolk,103,2/2/22,33,2022,0.986315527,3.958696026,6.931076526,0.139326079,69.72504832,0.264273821
Suffolk,103,2/3/22,34,2022,4.471358649,7.498047269,10.52473589,9.553957899,64.16211705,0.395242342
Suffolk,103,2/4/22,35,2022,-4.602521781,2.866948054,10.33641789,15.60932116,71.11793956,0.269996136
Suffolk,103,2/5/22,36,2022,-9.131584967,-5.350207094,-1.56882922,0,64.68005563,0.166135498
Suffolk,103,2/6/22,37,2022,-8.115476865,-3.570793034,0.973890798,0.308951627,61.54324336,0.215488473
Suffolk,103,2/7/22,38,2022,0.792746057,3.378323746,5.963901435,22.83594253,69.9772252,0.250264529
Suffolk,103,2/8/22,39,2022,,7.296747531,7.296747531,0,73.71754339,0.231174301
Suffolk,103,2/9/22,40,2022,,5.930472671,5.930472671,0,61.05764782,0.308137631
Suffolk,103,2/10/22,41,2022,,11.07890516,11.07890516,0,67.61856028,0.379179126
Suffolk,103,2/11/22,42,2022,,11.84350238,11.84350238,0,60.11613766,0.47150322
Suffolk,103,2/12/22,43,2022,-0.972760197,6.755364442,14.48348908,2.303781638,65.02568795,0.524515619
Suffolk,103,2/13/22,44,2022,-8.048465929,-4.085960709,-0.123455489,6.211824198,81.63288268,0.073242838
Suffolk,103,2/14/22,45,2022,-10.17457439,-7.168198787,-4.161823181,0,57.14604133,0.16523531
Suffolk,103,2/15/22,46,2022,-10.01413816,-5.418452033,-0.822765908,0,49.17853115,0.238927582
Suffolk,103,2/16/22,47,2022,-0.762909829,4.076261123,8.915432075,0.166269076,58.85206675,0.397387407
Suffolk,103,2/17/22,48,2022,8.298887142,10.70282703,13.10676692,14.78137788,53.60126874,0.613141416
Suffolk,103,2/18/22,49,2022,-7.486284526,2.53260553,12.55149559,0.716301544,65.5990756,0.382576335
Suffolk,103,2/19/22,50,2022,-7.802974572,-1.672224804,4.458524963,0.002580356,56.46004696,0.307933167
Suffolk,103,2/20/22,51,2022,-6.079341689,-1.824457026,2.430427636,0,51.70565741,0.289532786
Suffolk,103,2/21/22,52,2022,-1.073486147,4.311619031,9.696724208,0,68.01746675,0.33866754
Suffolk,103,2/22/22,53,2022,2.622506155,7.460103473,12.29770079,10.24280777,69.70428175,0.383013402
Suffolk,103,2/23/22,54,2022,-2.321233258,7.766448714,17.85413069,0,65.03752379,0.570124996
Suffolk,103,2/24/22,55,2022,-2.216082452,-0.507108853,1.201864745,11.91383867,41.25399846,0.34935306
Suffolk,103,2/25/22,56,2022,-6.524530205,-1.646969473,3.230591259,8.364067469,78.6163937,0.112861505
Suffolk,103,2/26/22,57,2022,-6.488486478,-2.629031118,1.230424242,0,55.93358056,0.246850156
Suffolk,103,2/27/22,58,2022,-3.623019478,1.805526237,7.234071952,0,55.44896874,0.377780182
Suffolk,103,2/28/22,59,2022,-5.321949947,-2.211474774,0.899000399,0,39.13411933,0.332950096
Suffolk,103,3/1/22,60,2022,0.068648229,3.614895701,7.161143172,0.336145856,61.56550537,0.341026655
Suffolk,103,3/2/22,61,2022,1.556440208,5.050745007,8.545049806,1.897535594,65.02445509,0.348437949
Suffolk,103,3/3/22,62,2022,-7.177490146,-0.251824479,6.673841188,0,69.19338555,0.257233036
Suffolk,103,3/4/22,63,2022,-6.679920295,-2.519831509,1.640257278,0,51.08836328,0.281254
Suffolk,103,3/5/22,64,2022,-1.651049528,3.638619776,8.928289079,0.008673335,57.9633427,0.412669021
Suffolk,103,3/6/22,65,2022,7.783976226,11.20933438,14.63469253,3.493235257,63.03371364,0.54229967
Suffolk,103,3/7/22,66,2022,4.362721337,9.793458329,15.22419532,0.836343747,73.16567083,0.3985379
Suffolk,103,3/8/22,67,2022,0.47934687,4.616381578,8.753416286,0.65645862,56.50781648,0.419479598
Suffolk,103,3/9/22,68,2022,-1.086134845,1.223107357,3.53234956,13.89867507,80.45851134,0.142249192
Suffolk,103,3/10/22,69,2022,-2.066516568,3.630222101,9.32696077,0,71.14362085,0.295010901
Suffolk,103,3/11/22,70,2022,1.249697409,6.000209028,10.75072065,0.959510522,69.31840549,0.3467819
Suffolk,103,3/12/22,71,2022,-4.979915223,1.975774693,8.931464609,13.82371482,73.83772056,0.20334735
Suffolk,103,3/13/22,72,2022,-3.604909789,-0.291391645,3.022126499,0.002544797,50.86876028,0.316269772
Suffolk,103,3/14/22,73,2022,2.376326698,6.603369637,10.83041258,0,58.75982825,0.461465653
Suffolk,103,3/15/22,74,2022,2.702229968,8.58421499,14.46620001,0,64.99373968,0.515459871
Suffolk,103,3/16/22,75,2022,4.673291157,9.092404065,13.51151697,0.1095484,63.59560592,0.498549882
Suffolk,103,3/17/22,76,2022,7.73580395,10.14334406,12.55088418,3.112963615,65.91252286,0.445462885
Suffolk,103,3/18/22,77,2022,6.921522155,12.46597556,18.01042897,0.014981216,62.59954885,0.679574604
Suffolk,103,3/19/22,78,2022,8.156100371,11.63772916,15.11935794,3.68027705,67.0895439,0.504038821
Suffolk,103,3/20/22,79,2022,5.165231243,9.964844166,14.76445709,0.012908737,69.28332428,0.466700034
Suffolk,103,3/21/22,80,2022,4.076354009,9.37453957,14.67272513,0,52.35589888,0.664740802
Suffolk,103,3/22/22,81,2022,1.440123652,6.963411744,12.48669984,0,50.48968216,0.59131561
Suffolk,103,3/23/22,82,2022,3.486215078,5.355600001,7.224984924,20.49288128,54.84319314,0.414741652
Suffolk,103,3/24/22,83,2022,4.998591771,6.454754232,7.910916693,16.39818262,79.56639621,0.204444195
Suffolk,103,3/25/22,84,2022,5.673924063,9.208197715,12.74247137,0,67.45941433,0.427168487
Suffolk,103,3/26/22,85,2022,3.548979645,7.453892665,11.35880568,6.728096359,69.55761774,0.366350088
Suffolk,103,3/27/22,86,2022,-4.489512448,1.927844572,8.345201592,0.0577287,69.83312831,0.29149047
Suffolk,103,3/28/22,87,2022,-5.935112351,-3.280117301,-0.625122251,0.003070454,42.64459081,0.289002567
Suffolk,103,3/29/22,88,2022,-3.199195032,0.27283724,3.744869512,0,42.18542231,0.385151666
Suffolk,103,3/30/22,89,2022,-0.008203592,4.734520784,9.47724516,0.189951457,48.16614467,0.506428777
Suffolk,103,3/31/22,90,2022,8.694733837,11.8170201,14.93930636,6.391809017,63.79603241,0.543615357
Suffolk,103,4/1/22,91,2022,3.514241033,8.187447834,12.86065464,0.462339021,72.83295454,0.36170166
Suffolk,103,4/2/22,92,2022,3.15665115,6.961915775,10.7671804,0,55.90255496,0.483067744
Suffolk,103,4/3/22,93,2022,3.559861072,5.957035872,8.354210673,4.061302384,77.92801838,0.218007683
Suffolk,103,4/4/22,94,2022,1.841248051,7.059018691,12.27678933,0.02298975,65.08511233,0.425664722
Suffolk,103,4/5/22,95,2022,6.620161386,8.971572667,11.32298395,8.193703706,63.80517282,0.429483695
Suffolk,103,4/6/22,96,2022,6.106387661,8.014004415,9.921621169,7.70253166,78.15947861,0.243201018
Suffolk,103,4/7/22,97,2022,7.558548722,9.587542588,11.61653645,12.03791222,71.45430567,0.350497134
Suffolk,103,4/8/22,98,2022,7.46684212,11.67480116,15.88276021,0.290694332,64.47096713,0.55749702
Suffolk,103,4/9/22,99,2022,5.525135957,9.52965348,13.534171,0.313733556,70.03138237,0.406459933
Suffolk,103,4/10/22,100,2022,3.750523892,7.095305599,10.44008731,0.003431456,63.29103775,0.401818306
Suffolk,103,4/11/22,101,2022,5.919063681,9.897455865,13.87584805,0.935697501,55.68933337,0.59345627
Suffolk,103,4/12/22,102,2022,5.552306597,12.70572829,19.85914997,0.957526168,66.30977696,0.685134817
Suffolk,103,4/13/22,103,2022,10.92242415,14.76027003,18.59811591,0,59.46407496,0.744587283
Suffolk,103,4/14/22,104,2022,7.848645767,13.43454225,19.02043873,2.061441534,72.81274283,0.528178831
Suffolk,103,4/15/22,105,2022,10.52047527,14.20279922,17.88512318,0,52.50465856,0.825072587
Suffolk,103,4/16/22,106,2022,4.305536121,10.08264721,15.85975831,4.08059939,74.57918324,0.376017687
Suffolk,103,4/17/22,107,2022,1.452003814,5.616200175,9.780396535,0.019952536,62.85528536,0.387740294
Suffolk,103,4/18/22,108,2022,5.185693744,8.473328331,11.76096292,35.67939507,59.14999136,0.485055888
Suffolk,103,4/19/22,109,2022,4.666041187,7.429576411,10.19311164,0.023472118,71.16083049,0.318928204
Suffolk,103,4/20/22,110,2022,2.402729858,8.148332791,13.89393572,0,59.65283287,0.543112814
Suffolk,103,4/21/22,111,2022,6.802416704,10.10246976,13.40252283,0,67.25557773,0.442706048
Suffolk,103,4/22/22,112,2022,5.336688651,12.09528383,18.85387902,0,61.06707572,0.729615807
Suffolk,103,4/23/22,113,2022,9.054375096,12.08617442,15.11797375,0.244993894,55.68915518,0.657305082
Suffolk,103,4/24/22,114,2022,4.672612039,8.814544506,12.95647697,0.012695382,70.50635348,0.385365872
Suffolk,103,4/25/22,115,2022,8.229626609,11.16259999,14.09557338,8.70425640279763E-04,59.14066329,0.571761414
Suffolk,103,4/26/22,116,2022,8.304959963,10.89926659,13.49357322,1.435089129,76.99757959,0.321352332
Suffolk,103,4/27/22,117,2022,3.850681852,8.418313422,12.98594499,0,69.53299528,0.404886983
Suffolk,103,4/28/22,118,2022,3.875846376,8.424477279,12.97310818,0,46.64744776,0.653525378
Suffolk,103,4/29/22,119,2022,3.78322646,9.733187535,15.68314861,0,47.23294939,0.765874679
Suffolk,103,4/30/22,120,2022,4.135248285,10.28714914,16.43904999,0,53.36281815,0.727441831
Suffolk,103,5/1/22,121,2022,8.711560603,12.82066243,16.92976425,1.498109953,60.41452591,0.654125555
Suffolk,103,5/2/22,122,2022,9.029563988,10.43281959,11.83607519,5.734148352,80.96588999,0.238722423
Suffolk,103,5/3/22,123,2022,8.85344024,11.02184952,13.19025881,0.351101561,77.96216962,0.297680696
Suffolk,103,5/4/22,124,2022,9.349649296,12.61321058,15.87677187,1.262651322,77.25481649,0.368851594
Suffolk,103,5/5/22,125,2022,10.88089229,15.39641362,19.91193495,0.037487053,64.98686044,0.702974056
Suffolk,103,5/6/22,126,2022,8.794779692,12.01791289,15.24104608,18.74262146,77.66135769,0.344666905
Suffolk,103,5/7/22,127,2022,6.566022026,8.579682784,10.59334354,17.61027662,85.52810166,0.158499095
Suffolk,103,5/8/22,128,2022,6.748723162,10.28074067,13.81275819,0.107339868,68.10296439,0.437957899
Suffolk,103,5/9/22,129,2022,8.894774768,13.4045352,17.91429563,0,53.67758615,0.797597283
Suffolk,103,5/10/22,130,2022,10.28210368,14.8391365,19.39616933,0,55.88906618,0.839657314
Suffolk,103,5/11/22,131,2022,11.9688657,16.85985099,21.75083628,0,56.19802381,0.96230694
Suffolk,103,5/12/22,132,2022,12.14308539,16.47451249,20.8059396,0.009938004,65.7539641,0.732500194
Suffolk,103,5/13/22,133,2022,13.59579145,17.54980837,21.5038253,0.23596265,65.82483181,0.766271082
Suffolk,103,5/14/22,134,2022,13.93874352,18.39231986,22.84589621,3.115038421,71.21345096,0.711846212
Suffolk,103,5/15/22,135,2022,13.5848889,17.76325564,21.94162237,0,70.34911586,0.694917673
Suffolk,103,5/16/22,136,2022,12.78425707,16.74027093,20.69628479,2.275521408,76.23895497,0.527593572
Suffolk,103,5/17/22,137,2022,11.73463856,17.4847859,23.23493325,0,61.24035311,0.948701549
Suffolk,103,5/18/22,138,2022,11.82782505,16.27671528,20.72560552,11.60096089,57.81208191,0.868085294
Suffolk,103,5/19/22,139,2022,9.990346606,12.27027318,14.55019975,7.764307908,82.34270035,0.259731297
Suffolk,103,5/20/22,140,2022,12.49292378,15.7926362,19.09234861,9.519272312,75.93628602,0.474911874
Suffolk,103,5/21/22,141,2022,16.06109781,21.92719296,27.79328812,0,64.60301179,1.164788038
Suffolk,103,5/22/22,142,2022,16.05959448,22.06288613,28.06617778,0.392765264,68.48125289,1.059313014
Suffolk,103,5/23/22,143,2022,13.25808199,18.01036178,22.76264157,0.066286855,68.08598199,0.774725034
Suffolk,103,5/24/22,144,2022,8.577412735,13.49659654,18.41578034,4.04291838247172E-04,77.04485544,0.388849739
Suffolk,103,5/25/22,145,2022,8.369607893,13.50674398,18.64388006,0,72.99726197,0.491784527
Suffolk,103,5/26/22,146,2022,13.88716755,16.6471375,19.40710746,0.974339451,69.15020697,0.612836073
Suffolk,103,5/27/22,147,2022,16.42204355,18.73991871,21.05779386,4.988652768,77.2145482,0.512580432
Suffolk,103,5/28/22,148,2022,13.70577464,17.63445154,21.56312844,1.764053583,81.89979127,0.390182974
Suffolk,103,5/29/22,149,2022,13.30765747,18.12888062,22.95010376,0,73.89311705,0.629677338
Suffolk,103,5/30/22,150,2022,18.60939982,22.81651659,27.02363335,0,63.7309751,1.116391368
Suffolk,103,5/31/22,151,2022,12.77950365,22.80825825,32.83701285,2.590878312,67.39276092,1.354384902
Suffolk,103,6/1/22,152,2022,13.44218134,16.18570092,18.9292205,6.551242236,81.60003231,0.355155843
Suffolk,103,6/2/22,153,2022,14.78413081,19.00021623,23.21630165,9.105258909,78.57121793,0.547461616
Suffolk,103,6/3/22,154,2022,14.03159535,17.82177944,21.61196352,0.056624047,80.74117459,0.440501615
Suffolk,103,6/4/22,155,2022,10.69971238,16.07126291,21.44281344,0.004519874,80.95917546,0.318843863
Suffolk,103,6/5/22,156,2022,10.89373307,16.76340053,22.63306799,0,67.9193646,0.737733648
Suffolk,103,6/6/22,157,2022,13.5514837,19.19654923,24.84161477,0,67.93005776,0.866495879
Suffolk,103,6/7/22,158,2022,18.07887352,20.39557695,22.71228038,5.712380756,73.37461163,0.649367509
Suffolk,103,6/8/22,159,2022,17.8584544,22.14372802,26.42900163,11.12755679,74.30057593,0.790424237
Suffolk,103,6/9/22,160,2022,14.44427307,21.07216619,27.7000593,2.748149387,74.0212898,0.813209057
Suffolk,103,6/10/22,161,2022,16.29423811,20.76195529,25.22967248,0,69.17466985,0.864275133
Suffolk,103,6/11/22,162,2022,16.37714052,20.22065365,24.06416678,0.12216416,74.37195872,0.665342372
Suffolk,103,6/12/22,163,2022,17.96682161,20.03065287,22.09448414,8.203603063,79.36899003,0.485911625
Suffolk,103,6/13/22,164,2022,16.46882235,21.968074,27.46732565,0.037171658,77.66644633,0.666146395
